ID,Text,Labels
4679,老公 一直 没 回来 小区 路灯 都 熄了 还 没 动静 出去 前 把 手机 也 放 家里 也没 发 联系,['Anxiety']
4680,平常 出去 最 晚 也 会 路灯 熄 前 就 回 家 今天 不知 怎么,['Anxiety']
4681,怀着 忐忑不安 心 睡,['Anxiety']
4682,心里 不 段 嘀咕 干什么 去 呢,['Anxiety']
4683,担心 他 出去 没 干什么 好事 老公 人 本身 不错 可 公司 车队 其他 驾驶员 可 都 不怎么样 抽烟 没 事情 就 聚 一起 打牌 听说 还 玩 不 小,"['Hate', 'Anxiety']"
4684,中午 下班 回家 实在 忍不住 就 问 他 昨天 晚上 干什么 去,['Anxiety']
4685,气 都 没 话 说,['Anger']
4686,后来 他 说 和 地下 停车场 老头 打 着 玩 不 打 钱,['Love']
4687,我想 不 打 钱 都 玩 几 小时 不 来钱 玩 着 意思 吗,['Anxiety']
4688,也 不 知道 真是 假,['Anxiety']
4689,碰巧 下午 停车场 老师傅 来 交 话费 我就 问 他 他 说 就 不 你 老公 看 看到 １点 没有 都 不 知道 已经 什么 时间,['Joy']
4690,心 里 总 算是 塌实 是因为 老 还是 怎么 着 好 重的 疑心病 真 担心 这么 吓,"['Anxiety', 'Joy']"
4691,一个 人 不 孤单 想 一个 人才 孤单 有伴 人 狂欢 寂寞 人 怎么办,"['Anxiety', 'Sorrow']"
4692,原来 这 世界 如此 可以 轻易 迷失 过往 行人 昏黄 街灯,['Anxiety']
4693,躲 角落 里 哭泣 灵魂 一切 一切 那样 凄凉,"['Sorrow', 'Anxiety']"
4694,大学 里 日子 里 真的 不知道 干什么 似乎 永远都 事 无成 样子,"['Sorrow', 'Anxiety']"
4695,本来 就 已经 很 沮丧 可 父母 却 一在 紧逼,"['Anxiety', 'Sorrow']"
4696,有时候 甚至 离开 这 世界 心思 都,['Sorrow']
4697,希望 转角 等待,['Expect']
4698,可 死亡,['Anxiety']
4699,不 也 转角 等待,['Anxiety']
4700,承认 软弱 人 某些 方面 左右 徘徊 甚至 爱情 也 着 样 害怕 失去 也 害怕 得 不,"['Anxiety', 'Sorrow']"
4701,天 一月 年 就 着 样 过 吗,['Anxiety']
4702,这不 我想 可 我又不知道 该 如何 去 冲开 它,['Anxiety']
4703,无所 事 现在 最 好 写照,"['Anxiety', 'Sorrow']"
4704,最 想 爷爷 他 还 健在 他 很 疼 我最 想 他 也 最 担心 他,"['Love', 'Anxiety']"
4705,每每 打电话 回家 总 问 爸 妈 爷爷 还 好 吗,['Anxiety']
4706,吃 几 碗 饭 当然 爷爷 不 可能 听 电话 他 听 不 但 真的 挺 担心 他 奶奶 我不 懂事 时 就 不 所以 对 她 也 没 什么 印象 爷爷 一个 人 住 总 担心 他 身体 不好 他 脚 也 常 不好 风湿 以前 在家 时 常 帮 他 擦 药 水 现在 或许 他 动手,['Anxiety']
4707,以前 上 大学 时 常 给他 写信 那时 字 写 得 特大 生怕 他 看 不 我会 想象 着 他 带 着 眼镜 看 信 模样 快乐 模样,"['Love', 'Joy', 'Expect']"
4708,上次 回家 本来 打算 跟 他 出去 走走 可是 终究 没有 这次 决定 回家 我就 撒娇 让 他 带 出去 走走 想 和 他 散散步 ……,"['Love', 'Expect']"
4709,哥哥 说 他 买 些 东西 寄 回 家 其中 爷爷 外套 我也 想了 可是 还 真 不知 买 什么 对于 爷爷 关心 心 里 一直 牵挂 总 担心 他 会 什么 事 总 担心 没有 机会 孝顺 他 还 好 过年 可以 和 他 出去 走走 我想 抱 他 一会 呵 呵 想 甜甜 叫 他 声 想 说 ： 爷爷 你 听话 健康 过 完 年 又 年 ……,"['Love', 'Expect']"
4710,老人 宝 在我的 思想 里 就 这样 老人 宝 孝顺 人生 一大 事 让 孝顺 作为 一个 优美 传统 家家户户 里 流传 下 来 吧 希望 世间 充满 爱 ……,"['Love', 'Expect']"
4711,顺祝 天下 老人 安康,"['Love', 'Expect']"
4712,也许 因为 他 脾气 变 性格 变 就 连 胃口 也 变 ． ． ． ． ． ． ． ．,['Anxiety']
4713,哭 并不 因为 无理 取 闹 你 令 太 失望 心寒 ． ． ． ． 今天 你 知道 你 做 错 什么 吗,"['Sorrow', 'Anger']"
4714,或许 还是 你 认为 你 所 做 一切 都 对,['Anger']
4715,真的 没 勇气 再去 相信 你 所 说 每 句 话 因为 它们 都 像 刺 一样 扎 在我的 心里 扎 得 好 痛 好 痛 ． ． ． ． ． ．,"['Sorrow', 'Hate']"
4716,你 在乎 过 我的 感受 么,['Sorrow']
4717,伤心 时 你 哪,"['Sorrow', 'Anger']"
4718,哭泣 时 你 哪,"['Sorrow', 'Anger']"
4719,真的 好想 告诉 你 ： 容忍 你 已经 好久,"['Hate', 'Anger']"
4720,好久,"['Hate', 'Anger']"
4721,好久,"['Hate', 'Anger']"
4722,总 想找 一个 可靠 倾诉 对象 但 没 人 与 有缘 只 我最 忠诚 朋友 日记 每当 想 起 它 时 一些 忧伤 文字 又 划 这里 但 这 朋友 总是 对 我最 好 让 人 最 放心,['Love']
4723,它 心里 ： 开心 事 总是 不 多 伤心 事 却 不少,['Sorrow']
4724,它 仍然 为 装着 装着 ． ． ． ． ． 除了 这 日记 又 还有 谁 能 让 放心,['Love']
4725,还 会 谁 在乎 我的 感受,['Sorrow']
4726,如果 这样 总是 说 不 出口 就 把 遗憾 放 心中 我想 可以 忍 住 悲伤 假装 生命 里 没有 你 ． ． ． ． ． 我想 说 很 坚强 但 一切 都 骗人,"['Sorrow', 'Anxiety', 'Hate']"
4727,点 也 不 坚强,['Sorrow']
4728,我有 理由 让 快乐 但 我会 真正 快乐 么,['Anxiety']
4729,心死 无 药 可救 对 吗,"['Anxiety', 'Sorrow']"
4730,真希望 有人 告诉我 ： 你 错,"['Expect', 'Anxiety']"
4731,信心 可以 治 百 病 医 百 痛,"['Love', 'Expect']"
4732,今天 宝宝 很 乖 早 上 吃 碗 稀饭 还 吃 一个 蛋,"['Love', 'Joy']"
4733,吃饭 时候 也 很 乖 不 吵 也 不 闹 乖乖 张 开嘴 吃饭,"['Love', 'Joy']"
4734,午饭 也 吃 很 多 半 条 黄 翅 鱼 小半 碗 饭 还 吃 好多 南瓜,['Joy']
4735,每次 宝宝 能 吃 很多 饭 时候 都 很 开心,['Joy']
4736,看到 爸爸 他 开心 不得了 手舞足蹈 扑 向 爸爸 让 他 抱,"['Joy', 'Expect']"
4737,和 爸爸 黏 一会儿,['Love']
4738,因为 爸爸 吃饭 把 他 抱 回来 他 还 一直 扒 他 老爸 背 上,['Love']
4739,爸爸 吃 饭 走 时 和 宝宝 说 拜拜 宝宝 嘴 里 也 念 着 拜 拜 …… 只 手 也 举 起来 拜拜,"['Love', 'Joy']"
4740,这 第一 次 听到 宝宝 说 拜拜 宝宝 现在 会 叫 爸爸 妈妈 奶奶 哥哥,['Joy']
4741,现在 他 想 什么 东西 都 会 用 手 去 指,['Joy']
4742,晚上 给 他 用 排骨 汤 煮的 面线 面线 没 吃 多少 倒 吃 挺 多 菠菜,['Joy']
4743,看 电视 时候 黑人 牙膏 广告 几 女孩 跳 芭蕾舞 没 想到 宝宝 也 学着 她们 样子 只 手臂 各自 伸 开 只 脚 伸 出来 摆 出 芭蕾舞 姿势,"['Surprise', 'Joy']"
4744,我和 老公 还有 老妈 都 笑 不得了,['Joy']
4745,奶奶 经常 装作 凶 他 瞪 他 时 他 一点儿 也 不怕 好像 知道 逗 他 玩儿 一样,['Love']
4746,有时 奶奶 凶 他 他 也 会 把 头 一低 眼睛 斜 装作 生气,['Love']
4747,现在 他 模仿 能力 很 强,"['Love', 'Joy']"
4748,今天 三八 似乎 跟 一点 关系 都 没有,['Anxiety']
4749,早 上 起来 第一 电话 给 妈妈 这 世界 只 妈妈 懂 所以 我爱 我妈妈,['Love']
4750,接下去 就 群发 呵呵 给 电话 号码 里 所有 女性,['Love']
4751,遗憾 今天 又 哭 我以为 眼泪 已经 流 干 没 想到 还是 痛 会 哭 或许 真的 爱 他 爱 骨子里 去 所以 舍弃 时候 很 痛 很 痛 ． ． ． ． ． ．,['Sorrow']
4752,都 责怪 对方 都 把 所有 问题 加 对方 身上 我知道 这样 不好 可是 没 办法 一直以来 都 以为 责任 很 大部分 都 男人 去 承担 可是 他 却说 我没有 做到 他 要求 悲哀 ． ． ．,"['Sorrow', 'Anger']"
4753,或许 真的 不 适合 或许 真的 不 一个 世界 人 或许 真的 爱 绝路 走 不 下去 只有 让 彼此 伤心 ．,['Sorrow']
4754,不 哭 不 哭 我不 能 再 哭 那样 眼睛 肿 就 难看 呵呵 走 出去 吧 享受 一个 人 生活 ．,"['Expect', 'Sorrow']"
4755,小女人 不 哭 小女人 加油 永远 都 小 女人 ． ． ．,"['Expect', 'Love']"
4756,不 回家 夜晚 一个 人,"['Anxiety', 'Sorrow']"
4757,好 想 时间 快快 地 流淌 走过 这段 寒冷 冬,['Expect']
4758,今夜 沉寂 氛围 里 执笔 化 忧愁,['Anxiety']
4759,从 窗口 看 出去 只有 那一 片 天空 属于 因为 没有 星星 点缀 变 得 更加 宁静,['Love']
4760,双手 摊 开 趴 桌面 上 静静 得 听 着 心跳 没有 折腾 浮躁 情感 心境 一下子 得到 升华,['Love']
4761,打开 电脑 聆听 那 熟悉 音乐 让 心 飘 进 无尽 遐想 空间 享受 着 内心 渴望 快感,"['Love', 'Joy']"
4762,此刻 幸福 虚伪 但 对于 来说 何尝 不 种 美 种 寄托,"['Love', 'Expect']"
4763,往事 一幕幕 闪动 着 耀眼 光芒,['Love']
4764,付出 究竟 多少 忧愁 和 喜悦 悄悄的 问 一下 跳动 心 它 沉默 我知道 它 蕴涵 着 多少 感叹 —— 为 成长 买单,['Anxiety']
4765,成长 艰辛 需要 付出 和 失去,"['Anxiety', 'Sorrow']"
4766,但 成长 一定 失去 那么 多 吗,['Anxiety']
4767,何不 长大 用 成熟 心态 去 谱写 那 崭新 一页 我想 那 更加 丰富多彩,['Love']
4768,或许 我的 心态 太 单纯 只 适合 去 结交 身边 朋友 去 创造 一个 属于 大家 环境 对于 我自己 世界 它 真的 帮 不 什么,['Anxiety']
4769,有人 问我 为什么 那么 快 就 被 别人 打败 说 不 别人 打败 我自己 打败 我自己,['Sorrow']
4770,告诉 他 经历 得 太 少 懂得 东西 也 太 少 心 还 很 小,['Anxiety']
4771,或许 需要 别人 暂时 理解 成长 过后 我不会 输 给 任何 人,"['Expect', 'Love']"
4772,这 社会 真的 很 现实 现实 得 让 这 现实 人 都 变 那么 幼稚 虚伪,['Hate']
4773,曾经 多少 不 眠 夜晚 回忆 着 走过 路 充满 太 多 失望 和 无奈,"['Sorrow', 'Anxiety']"
4774,也许 这 就象 古代 战场 上 英雄 们 一样 在身 上 留下 太 多 伤痕 虽然 痛 但 这 不 正是 他 成功 标志 么,"['Joy', 'Love']"
4775,因 奥运 纪念 钞 ＂ 一票 难 求 ＂ 南京 老人 黄 乃 海 决定 央行 告 上 法庭 要求 央行 采取 公平 方式 增发 纪念 钞,['Anger']
4776,据 所 知 央行 前 几 天 已经 否定 增发 纪念 钞 谣言 想 让 他们 这么 短 时间 内 推翻 结论 点 不 太 可能,['Anxiety']
4777,甚至 此案 能否 被 法院 受理 都 很难说,['Anxiety']
4778,有限 支持 黄 乃 海 老人 公益 诉讼 主要 出于 平民 敢于 叫板 权威 法治 含义,['Love']
4779,假设 央行 真的 增发 奥运 纪念 钞 是否 也 星夜 银行 门口 打地铺 排队 争购 那 不 一定 买 得到 纪念 钞,"['Anxiety', 'Anger']"
4780,如果 公平 必须 以 这种 方式 实现 想 不 稀罕 我可 不 想 因为 得到 ＂ 公平 ＂ 而 付出 超值 成本 甚至 付出 个人 尊严,"['Hate', 'Anxiety', 'Anger']"
4781,当然 承认 目前 仅 发行 ６００万 张 １０ 元 面值 纪念 钞 的确 太 少,"['Anxiety', 'Hate']"
4782,我也 很 想 拥有 张 但 知道 我没有 足够 时间 去 与 那些 不 用 上班 人们 排队 竞争 更 不 能 与 传 说中 　＂内部 关系 ＂ 竞争 —— 有人 网上 叫卖 几 连 号 甚至 十几 连 号 纪念 钞 的确 令 人 眼 红 啊,"['Hate', 'Expect']"
4783,但 眼红 一阵子 我也 就 忘 这事儿,['Joy']
4784,增发 多少 纪念 钞 才 能 维护 多数 人 公平感,['Anxiety']
4785,假如 增发 原来 １０ 倍 ６０００万 张 照样 会 十 多 亿 国民 不 能 拥有,['Anxiety']
4786,我认为 包括 黄 乃 海 老人 内 没 能 买 纪念 钞 １３亿 人 会 感觉 更加 不 公平 —— 因为 你 再次 不 能 拥有 反而 会 更加 愤怒,"['Anxiety', 'Anger']"
4787,那么 增发 １３亿 张 如何,['Expect']
4788,当然 同样 会 有人 买 不 更 重要 这 不 现实,['Anxiety']
4789,即使 按照 多数 人 拥有 原则 也得 发行 ７亿 张,['Expect']
4790,但是 各位 虽然 多数 人 没有 学过 经济学 但 显然 也 懂得 货币 不 流通 后果 什么,['Anxiety']
4791,奥运 纪念 钞 名义 上 可以 像 普通 货币 一样 流通 但 实际上 没 有人 愿意 拿 它 去 干 买 菜 坐 车 这样 傻事 否则 纪念 钞 就 没有 意义,['Anxiety']
4792,按 １０ 元 面值 计 １３亿 张 纪念 钞 兑换 出去 意味 着 １３０亿 人民币 躺 收藏者 家里 睡 大 觉 即使 发行 ７亿 张 那 也 ７０亿 人民币 不 能 用于 市场 交易,['Anxiety']
4793,如此 巨额 货币 不 流通 无疑 会 影响 金融 市场 阻碍 经济 发展,['Anxiety']
4794,奥运 纪念品 何其 多 为什么 非得 拥有 张 纪念 钞 呢,"['Anxiety', 'Surprise']"
4795,仅仅 为 张 纪念 钞 去 打官司 除了 点 象征意义 外 并 无 其它 可 圈 可 点 处,['Hate']
4796,我看 社会 公众 大可不必 给予 过 高 评价,"['Expect', 'Hate']"
4797,突然间 觉得 上 大学 又 什么 用 啊,['Anxiety']
4798,身价 比 学历 低 高 吗,['Anxiety']
4799,没有 ～ ～ 用人 单位 对待 大学生 觉得 就象 对待 农民工 一样,['Anger']
4800,好 一点 岗位 压根 拿 工作 经验 制约 着 你 没有 经验 考虑 都 不 考虑 那 工作 经验 该 怎么 去 获得 呢,"['Anger', 'Anxiety']"
4801,最近 都 懒得 去 招聘会 刚刚 毕业 找 工作 激情 随着 时间 推移 一点点 褪 去 ……,"['Anxiety', 'Hate']"
4802,０８ 年 冬天 应该 一个 暖冬 吧 在我的 印象中 却 异常 寒冷,['Hate']
4803,诡异 混乱 一直 延续 今年 春天,"['Hate', 'Anxiety']"
4804,老天 下 一个 月 雨 疯狂 地 飘 场 雪 本 应 阳春 三月,['Hate']
4805,我在 改变 为 我自己,"['Love', 'Expect']"
4806,学会 满不在乎 表情 和 漫不经心 方式 学会 不 去 回首 往事 甚至不 想 与 别人 谈论 纷纷 扰扰无休无止 情感,"['Anxiety', 'Sorrow']"
4807,这 世界 上 谁 也 无法 真正 帮 上 另 一个 人 忙,['Sorrow']
4808,难过 时候 谁 会 来到 身边 静静 地 陪 着 说 一声 没 什么 一切 可以 重 来,"['Sorrow', 'Expect']"
4809,再 缜密 心思 再 锋利 目光 再 善感 指尖 也 不 能 抵达 另 一个 人 心灵 深处 真实,"['Anxiety', 'Sorrow']"
4810,夜深 睡 不 着,['Anxiety']
4811,说 该 说 话 手机 突然 沉寂,['Anxiety']
4812,心里 很 不 滋味,['Sorrow']
4813,大家 都 说 一个 善良 人 应该 吧 总是 那么 容易 相信 别人 那么 理解 别人 不 愿 争吵 虽然 很 固执,"['Love', 'Anxiety']"
4814,这 世界 很多 无奈 不停 受到 伤害 然后 再去 伤害 别人,['Sorrow']
4815,曾经 也 那么 愚蠢 地 想过 去 寻找 另 片 天空 可以 给 温暖 天空 让 不再 寒冷,"['Expect', 'Anxiety']"
4816,可是 想过 更 觉得 愚蠢,['Hate']
4817,于是 依旧 静静 沉浸 伤痛 不经意 间 让 别人 更加 伤痛,['Sorrow']
4818,现在 似乎 依然 快乐 却 不 想再 轻易 付出 什么 不 又 让 另 一个 人 难过,"['Sorrow', 'Anxiety']"
4819,很 抱歉 这 就 生活,['Sorrow']
4820,没有 什么 人 非得 为 你 承担 些 什么 也 没有 什么 人 缺 就 没法 活 下去,"['Sorrow', 'Anxiety']"
4821,生命 真相 谁也 说 不 清楚 这 条 走 不 尽头 路,['Anxiety']
4822,没有 什么 应 不 应该 也 没有 什么 值不值得,"['Sorrow', 'Anxiety']"
4823,终于 发现 给 找的 借口 那么 不堪一击,['Sorrow']
4824,那 个位 置 永远 也 无法 替代,['Sorrow']
4825,不过 这 又 什么 关系 呢 早 已经 变 得 坚强 ……,['Love']
4826,现在 经济 真的 很 不好 希望 公司 能 多 挣 些 钱 多 接 些 单 我心 情 真的 好差 帮 不 上 什么 忙 觉得 真的 好 无能 能 做 什么,"['Sorrow', 'Anxiety']"
4827,还是 只 能 做 范围 内 事情 骂 着 无能 听到 别人 跟 我看 过 话 我心 里 极 痛 ０８ 年 金融 危机 为什么 会 影响 生活 为什么 会 影响 生意 不好 祈祷 着 ０９ 年 开头 年 让 越来越 好 家人 也 无 优,"['Expect', 'Sorrow', 'Hate']"
4828,这种 危机 下 我还 整天 思想 装 着 不 该 装 事情 我自己 控制 不 我已经 很 努力 真的 每 一次 控制 无助 时候 心 也 痛 无声 泪 自流 而 出 太 没用 让 振作 起来 却 总是 跌倒 小时候 从来 没有 想过 原来 感情 受 伤 会 难以 复合 更 难以忘怀 女人 你 输 就 输 难以忘怀,"['Anxiety', 'Sorrow']"
4829,为什么 事 事 不 如心 生活 那么 难 吗,"['Sorrow', 'Anxiety']"
4830,现在 还 没 结婚 等 以后 结婚 又 想着 柴米油盐酱醋 茶 工作 生活 才 现实 现实 这 每个 人 都 逃脱 不 事实 几 人 可以 做到 洒脱 不用 顾虑 那么 多 不用 想 那么 多 不用 愁 吃 愁 穿 更 不用 愁 没 钱 花,['Anxiety']
4831,唉,['Anxiety']
4832,又想 多,['Anxiety']
4833,希望 朋友 们 越来越 好 也 希望 以及 家人 越 来 越好,"['Expect', 'Love']"
4834,工作 吧,['Expect']
4835,继续 克制 吧,"['Expect', 'Joy']"
4836,想想 应该 想的 吧,['Expect']
4837,更 想 点 实际,['Expect']
4838,通过 处理 助理 Ｊ 惹祸 这 件 事 终于 发现 有的 人 真是 笨 得 没 药 医,"['Anger', 'Hate']"
4839,你 说 明明白白 清 清楚 他 却 好像 聋 一样 听 也 领悟 不,"['Anger', 'Anxiety']"
4840,他 惹 了事 搞 不 定 自已 闪 一边 去 作为 上司 为了 公司 利益 我只 能 出面 处理 原本 他 错 但 为了 公司 利益 我只 能 抓住 客人 唯一 疏漏 与 谈判 希望 把 损失 降 最低,"['Anger', 'Anxiety', 'Expect']"
4841,谈判 多少 讲究 一定 心理 战术 言词 很 重要 有时候 句 话 可能 就 会 让 自已 处于 被动 地位,['Anxiety']
4842,心理 战术 我最 不 在行 言词 也 不好 只 会 据理力争,['Anxiety']
4843,正在 双方 僵持 不 下 情况 下 复 邮件 正 等 客人 回复 客人 未有 即时 复 我想 可能 对 方正 犹豫 吧,['Anxiety']
4844,没 想到 Ｊ 却 突然 去 一个 电话 又 让 客人 电话 把 这事 给 回绝,"['Anger', 'Surprise']"
4845,打 完 电话了 他 才 跟 讲 真是 把 气 晕 想 不 发火 都 不行,"['Anger', 'Surprise']"
4846,既然 这事 交给 处理 他 就 不 应该 事情 未决 时候 插手 真是 成事 不足 败事有余,"['Anger', 'Anxiety']"
4847,刚才 那 刻 感觉 怒火中烧 气 得 不行,['Anger']
4848,真是 不 想 生气 都 难 想想 真不 值 马 上 来 一个 深呼吸 再 来 一个 深 吸 呼 平静 平静 再 平静,"['Anger', 'Expect']"
